video_id,publishedAt,title,description,tags,duration,viewCount,likeCount,favoriteCount,commentCount
kpKAatcviRw,2023-10-18T11:59:55Z,핌둥이들이 🎡환상의 나라 디즈니랜드🎠를 즐기는 방법❣️ #LE_SSERAFIM #르세라핌 #LENIVERSE #shorts,,,PT42S,111074,14785,0,83
Bv8cbgWfgv4,2023-10-18T10:59:56Z,[LENIVERSE] EP.29 핌둥이 말하는대로 ★ 핌비디 바비디 부 2편 (FIMbidi-Bobbidi-Boo),"#르세라핌 #르니버스 #EP29

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '예능', '어드벤처', '자체 컨텐츠', '자컨', 'game', 'adventure', '도전', '미션', 'challenge', '게임', 'mission']",PT33M22S,946758,41675,0,1395
oC5vsm5IxpU,2023-10-15T12:00:00Z,[FIM-LOG] 채원 브이로그 #6 l 피어나❣️ 너 내 브ㅂ..브이로그를 보러와라🤗🎤,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', 'vlog', '일상', '데일리', 'daily', 'life', '자체 컨텐츠', '자컨', '패션', 'fashion', '뷰티', 'beauty', 'trend', '브이로그', '트렌드']",PT22M40S,478199,24452,0,1051
GPI1FRowJtE,2023-10-11T11:59:33Z,홍콩 거리를 누비는 ❤️‍🔥열정의 사진작가 핌둥이들📷 #LE_SSERAFIM #르세라핌 #LENIVERSE #shorts,,,PT54S,104575,12996,0,75
3pXLk1N-w2U,2023-10-11T11:00:00Z,[LENIVERSE] EP.28 핌둥이 말하는대로 ★ 핌비디 바비디 부 1편 (FIMbidi-Bobbidi-Boo),"#르세라핌 #르니버스 #EP28

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ']",PT29M41S,810183,34732,0,1219
HidlWJ6t81M,2023-10-11T10:00:14Z,🌏✈️ @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONGKONG & JAKARTA #LE_SSERAFIM#르세라핌#FLAME_RISES #shorts,,,PT1M,203430,22564,0,110
SqYHWWVWvFQ,2023-10-11T05:59:57Z,🐍윤진이의 FLAMELIST🎧 @ 2023 LE SSERAFIM TOUR FLAME RISES IN JAKARTA,,,PT56S,133966,23435,0,163
EwMqVHccej8,2023-10-10T09:00:01Z,'Fire in the belly' Stage Cam @ 2023 LE SSERAFIM TOUR 'FLAME RISES' IN SEOUL,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '안무', '퍼포먼스', 'choreography', 'performance', 'stage', '연습', 'practice', '시상식', '무대', '행사', '축제', '춤', 'festival']",PT3M28S,1025882,43425,0,1382
1gATVWPnqa8,2023-10-05T07:00:01Z,🐯동료 만들기 대작전🤎 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONGKONG #KIMCHAEWON #김채원 #FLAME_RISES #shorts,,,PT45S,136675,23539,0,207
0lTySSrky20,2023-10-04T12:00:01Z,르세라핌이 직접 그린 이모티콘🖌️ 벌써 귀엽다😍 #LE_SSERAFIM #르세라핌 #LENIVERSE #shorts,,,PT43S,88053,11112,0,65
nzDSJ_7_D3w,2023-10-04T11:00:04Z,[LENIVERSE] EP.27 오픈! 핌스튜디오 (OPEN! FIMSTUDIO),"르세라핌이 직접 그린 이모티콘 지금 바로 구경하러 가기  🥳 
https://bit.ly/fims-club-with-leniverse 

#르세라핌 #르니버스 #EP27

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ']",PT32M27S,564604,26710,0,1028
r_Asbl23gH8,2023-10-04T08:00:13Z,Jadilah orang-ku🫵❤️‍🔥 @ 2023 LE SSERAFIM TOUR FLAME RISES IN JAKARTA #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT54S,204965,23721,0,132
LaG-9HYYxlw,2023-10-04T08:00:09Z,Find the good parts💝 @ 2023 LE SSERAFIM TOUR FLAME RISES IN JAKARTA #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT39S,357567,35299,0,117
OSD0nuOUnKQ,2023-10-04T08:00:04Z,what you lookin' at💫 @ 2023 LE SSERAFIM TOUR FLAME RISES IN JAKARTA #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT38S,222776,26981,0,90
--BAeesxtNM,2023-10-03T08:00:00Z,Tunggu sebentar ya🫶 @ 2023 LE SSERAFIM TOUR FLAME RISES IN JAKARTA #LE_SSERAFIM #르세라핌#FLAME_RISES,,,PT8S,92176,13947,0,112
kA8-X2BVzHI,2023-10-02T08:00:15Z,"FEARNOT, 你做我的伙伴吧🫵❤️‍🔥 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG#LE_SSERAFIM#르세라핌#FLAME_RISES",,,PT44S,1964895,154092,0,519
kwIKbp5MYkY,2023-10-02T08:00:11Z,Get it like 💥💥💥 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT32S,1111857,73509,0,168
Qv1yDKNNvDA,2023-10-02T08:00:06Z,Now you know my name💪💙 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG#LE_SSERAFIM#르세라핌#FLAME_RISES,,,PT48S,185320,25250,0,98
4ZOL5QwZwzE,2023-10-01T08:01:20Z,Love is sour💜🍇 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT38S,142210,21813,0,156
ihAadPLxcvM,2023-10-01T08:01:04Z,Hold me tight🤝🫂 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT39S,286746,29221,0,172
ROkYN-P3NOA,2023-10-01T08:00:09Z,Show you my impurities✨@ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG#LE_SSERAFIM#르세라핌#FLAME_RISES,,,PT30S,321693,31301,0,128
WZXqLHHTzsw,2023-09-30T08:00:31Z,我哋喺香港等緊FEARNOT💞 @ 2023 LE SSERAFIM TOUR FLAME RISES IN HONG KONG #LE_SSERAFIM #르세라핌 #FLAME_RISES,,,PT11S,90338,14496,0,120
3kCz0fr_57s,2023-09-29T09:00:03Z,[르세라핌컴퍼니] EP 8. 🍂추석 특집🍂 사내 카페 오픈☕️을 위한 직원들의 열정 열정 열정🔥(feat. 신년회 🍪영상) #저는_아이스초코_따뜻하게요,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ']",PT13M24S,248418,13371,0,305
t74AdayQZvo,2023-09-28T09:00:01Z,[르세라핌컴퍼니] EP 7. 🍂추석 특집🍂 르세라핌 컴퍼니 CI 로고 디자인 사내 공모전🎨 과연 우승자는⁉️🥇 #금손들만_모였나봐,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ']",PT13M26S,267252,15917,0,503
xUz1aU6K_0U,2023-09-28T03:00:01Z,피어나에게 보내는 2023 추석 인사🍂,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ']",PT39S,91724,10623,0,402
mJJRxwDBL2o,2023-09-27T11:59:59Z,이번 미션도 쉽지 않다‼️ 만채냥 출동🐱 #LE_SSERAFIM #르세라핌 #LENIVERSE #CrimsonHeart #크림슨하트 #shorts,,,PT39S,91617,11905,0,99
UK39k29LI08,2023-09-27T11:00:01Z,[LENIVERSE] EP.26 푸른 반딧불이의 비밀 2편,"#르세라핌 #르니버스 #EP26 #CrimsonHeart #크림슨하트 

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '예능', '어드벤처', '자체 컨텐츠', '자컨', 'game', 'adventure', '도전', '미션', 'challenge', '게임', 'mission']",PT25M50S,369209,20202,0,554
o2vMj6yPPWI,2023-09-26T12:00:02Z,[LE▶️PLAY] FLAME RISES IN OSAKA 핌키타카 릴레이 캠📹 l 🧐피어나 궁금증 해결사 🦢MC 즈하🦢🎤,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '현장', '셀프캠', 'selfcam', '비하인드', 'behind', '뮤직비디오', '자켓', '리액션', 'reaction', '광고', '잡지', '매거진', 'magazine', '트레일러', '촬영', 'trailer']",PT9M36S,166308,11884,0,343
_2nvZfCdkMo,2023-09-24T10:00:28Z,"Eve, Psyche & JAM REPUBLIC❤️‍🔥 #SWF2 #JAMREPUBLIC #LE_SSERAFIM #르세라핌 #이브_프시케_그리고_푸른수염의아내 #shorts",,,PT22S,1132203,76802,0,305
w5EGZw6Bzmo,2023-09-23T12:00:01Z,[LE▶PLAY] FLAME RISES IN TOKYO 핌키타카 릴레이 캠📹 l 🧐피어나 궁금증 해결사 🌸MC 꾸라🌸🎤,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '현장', '셀프캠', 'selfcam', '비하인드', 'behind', '뮤직비디오', '자켓', '리액션', 'reaction', '광고', '잡지', '매거진', 'magazine', '트레일러', '촬영', 'trailer']",PT8M29S,183096,13694,0,478
-ZdzL-5KDWM,2023-09-20T12:00:01Z,「이세계 핌둥이들은 현실 세계로 돌아갈 수 있을까…?」  #LE_SSERAFIM #르세라핌 #LENIVERSE #크림슨하트 #CrimsonHeart #shorts,,,PT54S,101594,13195,0,84
p3vgC9zwuNY,2023-09-20T11:00:03Z,[LENIVERSE] EP.25 푸른 반딧불이의 비밀 1편,"#르세라핌 #르니버스 #EP25 #크림슨하트 #CrimsonHeart

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.lesserafim/
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL TIKTOK https://www.tiktok.com/@le_sserafim
OFFICIAL WEIBO https://weibo.com/LESSERAFIM
OFFICIAL BILIBILI https://space.bilibili.com/627577002
OFFICIAL DOUYIN https://v.douyin.com/iJgLJpUp/
OFFICIAL SOUNDCLOUD https://soundcloud.com/le_sserafim_official","['LE SSERAFIM', '르세라핌', '김채원', '사쿠라', '허윤진', '카즈하', '홍은채', 'KPOP', '아이돌', '걸그룹', '4세대', 'Idol', '하이브', 'hybe', '케이팝', '댄스', 'dance', '음악', '노래', 'music', 'KIMCHAEWON', 'SAKURA', 'HUHYUNJIN', 'KAZUHA', 'HONGEUNCHAE', '르세라핌 김채원', '르세라핌 사쿠라', '르세라핌 허윤진', '르세라핌 카즈하', '르세라핌 홍은채', 'LE SSERAFIM KIMCHAEWON', 'LE SSERAFIM SAKURA', 'LE SSERAFIM HUHYUNJIN', 'LE SSERAFIM KAZUHA', 'LE SSERAFIM HONGEUNCHAE', 'ルセラフィム', 'キム・チェウォン', 'サクラ', 'ホ・ユンジン', 'カズハ', 'ホン・ウンチェ', '예능', '어드벤처', '자체 컨텐츠', '자컨', 'game', 'adventure', '도전', '미션', 'challenge', '게임', 'mission']",PT24M54S,512677,26524,0,886
